dep_iata,airline_iata,flight_iata,dep_time,dep_estimated,dep_actual,arr_iata,arr_time,arr_estimated,arr_actual,status,dep_delayed,arr_delayed
MIA,VS,VS4756,2023-10-24 19:00,N/A,N/A,JFK,2023-10-24 22:10,N/A,N/A,scheduled,,
MIA,LA,LA6412,2023-10-24 19:00,N/A,N/A,JFK,2023-10-24 22:10,N/A,N/A,scheduled,,
MIA,AZ,AZ3358,2023-10-24 19:00,N/A,N/A,JFK,2023-10-24 22:10,N/A,N/A,scheduled,,
MIA,TP,TP7301,2023-10-24 19:00,N/A,N/A,MDE,2023-10-24 21:25,N/A,N/A,scheduled,,
MIA,AA,AA643,2023-10-24 19:00,N/A,N/A,GYE,2023-10-24 22:24,N/A,N/A,scheduled,,
MIA,TN,TN1360,2023-10-24 19:01,N/A,N/A,LAX,2023-10-24 21:34,N/A,N/A,scheduled,,
MIA,BA,BA6500,2023-10-24 19:01,N/A,N/A,LAX,2023-10-24 21:34,N/A,N/A,scheduled,,
MIA,QR,QR9018,2023-10-24 19:01,N/A,N/A,LAX,2023-10-24 21:34,N/A,N/A,scheduled,,
MIA,AA,AA449,2023-10-24 19:01,N/A,N/A,LAX,2023-10-24 21:34,N/A,N/A,scheduled,,
MIA,G3,G36366,2023-10-24 19:01,N/A,N/A,LAX,2023-10-24 21:34,N/A,N/A,scheduled,,
MIA,CX,CX7502,2023-10-24 19:01,N/A,N/A,LAX,2023-10-24 21:34,N/A,N/A,scheduled,,
MIA,FJ,FJ5073,2023-10-24 19:01,N/A,N/A,LAX,2023-10-24 21:34,N/A,N/A,scheduled,,
MIA,QF,QF3130,2023-10-24 19:01,N/A,N/A,LAX,2023-10-24 21:34,N/A,N/A,scheduled,,
MIA,MH,MH9429,2023-10-24 19:01,N/A,N/A,LAX,2023-10-24 21:34,N/A,N/A,scheduled,,
MIA,G3,G36201,2023-10-24 19:11,N/A,N/A,TPA,2023-10-24 20:11,N/A,N/A,scheduled,,
MIA,MQ,MQ3370,2023-10-24 19:11,N/A,N/A,TPA,2023-10-24 20:11,N/A,N/A,scheduled,,
MIA,BA,BA5033,2023-10-24 19:11,N/A,N/A,TPA,2023-10-24 20:11,N/A,N/A,scheduled,,
MIA,AA,AA3370,2023-10-24 19:11,N/A,N/A,TPA,2023-10-24 20:11,N/A,N/A,scheduled,,
MIA,QR,QR9541,2023-10-24 19:11,N/A,N/A,TPA,2023-10-24 20:11,N/A,N/A,scheduled,,
MIA,IB,IB4516,2023-10-24 19:11,N/A,N/A,TPA,2023-10-24 20:11,N/A,N/A,scheduled,,
MIA,B6,B64148,2023-10-24 19:15,N/A,N/A,BOS,2023-10-24 22:32,N/A,N/A,scheduled,,
MIA,AA,AA2539,2023-10-24 19:15,N/A,N/A,BOS,2023-10-24 22:32,N/A,N/A,scheduled,,
MIA,G3,G36250,2023-10-24 19:15,N/A,N/A,BOS,2023-10-24 22:32,N/A,N/A,scheduled,,
MIA,UA,UA2013,2023-10-24 19:20,N/A,N/A,EWR,2023-10-24 22:30,N/A,N/A,scheduled,,
MIA,AC,AC3179,2023-10-24 19:20,N/A,N/A,EWR,2023-10-24 22:30,N/A,N/A,scheduled,,
MIA,AZ,AZ631,2023-10-24 19:25,N/A,N/A,FCO,2023-10-25 11:35,N/A,N/A,scheduled,,
MIA,EY,EY2925,2023-10-24 19:25,N/A,N/A,FCO,2023-10-25 11:35,N/A,N/A,scheduled,,
MIA,TP,TP7309,2023-10-24 19:30,N/A,N/A,BOG,2023-10-24 22:10,N/A,N/A,scheduled,,
MIA,AS,AS4190,2023-10-24 19:30,N/A,N/A,DFW,2023-10-24 21:50,N/A,N/A,scheduled,,
MIA,QR,QR2382,2023-10-24 19:30,N/A,N/A,DFW,2023-10-24 21:50,N/A,N/A,scheduled,,
MIA,QR,QR2449,2023-10-24 19:30,N/A,N/A,SEA,2023-10-24 23:17,N/A,N/A,scheduled,,
MIA,AV,AV127,2023-10-24 19:30,N/A,N/A,BOG,2023-10-24 22:10,N/A,N/A,scheduled,,
MIA,G3,G36076,2023-10-24 19:30,N/A,N/A,SEA,2023-10-24 23:17,N/A,N/A,scheduled,,
MIA,AA,AA2363,2023-10-24 19:30,N/A,N/A,SEA,2023-10-24 23:17,N/A,N/A,scheduled,,
MIA,AZ,AZ2894,2023-10-24 19:30,N/A,N/A,BOG,2023-10-24 22:10,N/A,N/A,scheduled,,
MIA,GF,GF4169,2023-10-24 19:30,N/A,N/A,DFW,2023-10-24 21:50,N/A,N/A,scheduled,,
MIA,AA,AA2524,2023-10-24 19:30,N/A,N/A,DFW,2023-10-24 21:50,N/A,N/A,scheduled,,
MIA,IB,IB4328,2023-10-24 19:30,N/A,N/A,DFW,2023-10-24 21:50,N/A,N/A,scheduled,,
MIA,BA,BA4944,2023-10-24 19:30,N/A,N/A,DFW,2023-10-24 21:50,N/A,N/A,scheduled,,
MIA,G3,G36060,2023-10-24 19:32,N/A,N/A,CLT,2023-10-24 21:39,N/A,N/A,scheduled,,
MIA,GF,GF6619,2023-10-24 19:32,N/A,N/A,CLT,2023-10-24 21:39,N/A,N/A,scheduled,,
MIA,BA,BA4931,2023-10-24 19:32,N/A,N/A,CLT,2023-10-24 21:39,N/A,N/A,scheduled,,
MIA,AA,AA1577,2023-10-24 19:32,N/A,N/A,CLT,2023-10-24 21:39,N/A,N/A,scheduled,,
MIA,QR,QR2364,2023-10-24 19:32,N/A,N/A,CLT,2023-10-24 21:39,N/A,N/A,scheduled,,
MIA,AA,AA915,2023-10-24 19:33,N/A,N/A,BOG,2023-10-24 22:10,N/A,N/A,scheduled,,
MIA,AA,AA2541,2023-10-24 19:35,N/A,N/A,IAH,2023-10-24 21:33,N/A,N/A,scheduled,,
MIA,QR,QR2395,2023-10-24 19:35,N/A,N/A,IAH,2023-10-24 21:33,N/A,N/A,scheduled,,
MIA,BA,BA4954,2023-10-24 19:35,N/A,N/A,IAH,2023-10-24 21:33,N/A,N/A,scheduled,,
MIA,G3,G36367,2023-10-24 19:35,N/A,N/A,IAH,2023-10-24 21:33,N/A,N/A,scheduled,,
MIA,B6,B64150,2023-10-24 19:35,N/A,N/A,LGA,2023-10-24 22:42,N/A,N/A,scheduled,,
MIA,AA,AA1171,2023-10-24 19:35,N/A,N/A,LGA,2023-10-24 22:42,N/A,N/A,scheduled,,
MIA,BA,BA4980,2023-10-24 19:35,N/A,N/A,LGA,2023-10-24 22:42,N/A,N/A,scheduled,,
MIA,IB,IB4130,2023-10-24 19:35,N/A,N/A,IAH,2023-10-24 21:33,N/A,N/A,scheduled,,
MIA,G3,G36152,2023-10-24 19:35,N/A,N/A,LGA,2023-10-24 22:42,N/A,N/A,scheduled,,
MIA,QR,QR2204,2023-10-24 19:38,N/A,N/A,DCA,2023-10-24 22:20,N/A,N/A,scheduled,,
MIA,G3,G36270,2023-10-24 19:38,N/A,N/A,DCA,2023-10-24 22:20,N/A,N/A,scheduled,,
MIA,AA,AA656,2023-10-24 19:38,N/A,N/A,DCA,2023-10-24 22:20,N/A,N/A,scheduled,,
MIA,UL,UL2014,2023-10-24 19:39,N/A,N/A,LHR,2023-10-25 09:25,N/A,N/A,scheduled,,
MIA,GF,GF6682,2023-10-24 19:39,N/A,N/A,LHR,2023-10-25 09:25,N/A,N/A,scheduled,,
MIA,AA,AA38,2023-10-24 19:39,N/A,N/A,LHR,2023-10-25 09:25,N/A,N/A,scheduled,,
MIA,BA,BA1529,2023-10-24 19:39,N/A,N/A,LHR,2023-10-25 09:25,N/A,N/A,scheduled,,
MIA,G3,G36007,2023-10-24 19:39,N/A,N/A,GRU,2023-10-25 05:15,N/A,N/A,scheduled,,
MIA,MQ,MQ3676,2023-10-24 19:39,N/A,N/A,CVG,2023-10-24 22:31,N/A,N/A,scheduled,,
MIA,AA,AA929,2023-10-24 19:39,N/A,N/A,GRU,2023-10-25 05:15,N/A,N/A,scheduled,,
MIA,AY,AY4028,2023-10-24 19:39,N/A,N/A,LHR,2023-10-25 09:25,N/A,N/A,scheduled,,
MIA,MH,MH9402,2023-10-24 19:39,N/A,N/A,LHR,2023-10-25 09:25,N/A,N/A,scheduled,,
MIA,IB,IB4251,2023-10-24 19:39,N/A,N/A,LHR,2023-10-25 09:25,N/A,N/A,scheduled,,
MIA,QR,QR2369,2023-10-24 19:39,N/A,N/A,CVG,2023-10-24 22:31,N/A,N/A,scheduled,,
MIA,AA,AA3676,2023-10-24 19:39,N/A,N/A,CVG,2023-10-24 22:31,N/A,N/A,scheduled,,
MIA,LY,LY8080,2023-10-24 19:39,N/A,N/A,LHR,2023-10-25 09:25,N/A,N/A,scheduled,,
MIA,QR,QR2408,2023-10-24 19:39,N/A,N/A,LHR,2023-10-25 09:25,N/A,N/A,scheduled,,
MIA,AA,AA1113,2023-10-24 19:40,N/A,N/A,EWR,2023-10-24 22:58,N/A,N/A,scheduled,,
MIA,DL,DL2296,2023-10-24 19:40,N/A,N/A,LGA,2023-10-24 22:43,N/A,N/A,scheduled,,
MIA,G3,G36301,2023-10-24 19:40,N/A,N/A,EWR,2023-10-24 22:58,N/A,N/A,scheduled,,
MIA,G3,G36320,2023-10-24 19:40,N/A,N/A,LAS,2023-10-24 22:09,N/A,N/A,scheduled,,
MIA,QR,QR7570,2023-10-24 19:40,N/A,N/A,LAS,2023-10-24 22:09,N/A,N/A,scheduled,,
MIA,AA,AA3616,2023-10-24 19:40,N/A,N/A,CMH,2023-10-24 22:37,N/A,N/A,scheduled,,
MIA,MQ,MQ3616,2023-10-24 19:40,N/A,N/A,CMH,2023-10-24 22:37,N/A,N/A,scheduled,,
MIA,LA,LA7959,2023-10-24 19:40,N/A,N/A,LGA,2023-10-24 22:43,N/A,N/A,scheduled,,
MIA,B6,B64398,2023-10-24 19:40,N/A,N/A,EWR,2023-10-24 22:58,N/A,N/A,scheduled,,
MIA,QR,QR2593,2023-10-24 19:40,N/A,N/A,CMH,2023-10-24 22:37,N/A,N/A,scheduled,,
MIA,BA,BA4949,2023-10-24 19:40,N/A,N/A,EWR,2023-10-24 22:58,N/A,N/A,scheduled,,
MIA,AA,AA1858,2023-10-24 19:40,N/A,N/A,LAS,2023-10-24 22:09,N/A,N/A,scheduled,,
MIA,BA,BA4972,2023-10-24 19:40,N/A,N/A,LAS,2023-10-24 22:09,N/A,N/A,scheduled,,
MIA,GF,GF4138,2023-10-24 19:41,N/A,N/A,JAX,2023-10-24 21:09,N/A,N/A,scheduled,,
MIA,BA,BA4960,2023-10-24 19:41,N/A,N/A,JAX,2023-10-24 21:09,N/A,N/A,scheduled,,
MIA,QR,QR2427,2023-10-24 19:41,N/A,N/A,ORD,2023-10-24 22:14,N/A,N/A,scheduled,,
MIA,AA,AA944,2023-10-24 19:41,N/A,N/A,JAX,2023-10-24 21:09,N/A,N/A,scheduled,,
MIA,G3,G36024,2023-10-24 19:41,N/A,N/A,ORD,2023-10-24 22:14,N/A,N/A,scheduled,,
MIA,QR,QR2397,2023-10-24 19:41,N/A,N/A,JAX,2023-10-24 21:09,N/A,N/A,scheduled,,
MIA,IB,IB4331,2023-10-24 19:41,N/A,N/A,JAX,2023-10-24 21:09,N/A,N/A,scheduled,,
MIA,AA,AA1017,2023-10-24 19:41,N/A,N/A,ORD,2023-10-24 22:14,N/A,N/A,scheduled,,
MIA,NK,NK3164,2023-10-24 19:44,N/A,N/A,ORD,2023-10-24 22:13,N/A,N/A,scheduled,,
MIA,MQ,MQ3756,2023-10-24 19:45,N/A,N/A,MTY,2023-10-24 21:27,N/A,N/A,scheduled,,
MIA,BA,BA4913,2023-10-24 19:45,N/A,N/A,BNA,2023-10-24 21:16,N/A,N/A,scheduled,,
MIA,LX,LX65,2023-10-24 19:45,N/A,N/A,ZRH,2023-10-25 10:50,N/A,N/A,scheduled,,
MIA,UA,UA9723,2023-10-24 19:45,N/A,N/A,ZRH,2023-10-25 10:50,N/A,N/A,scheduled,,
MIA,QR,QR2354,2023-10-24 19:45,N/A,N/A,BNA,2023-10-24 21:16,N/A,N/A,scheduled,,
MIA,AA,AA323,2023-10-24 19:45,N/A,N/A,BNA,2023-10-24 21:16,N/A,N/A,scheduled,,
MIA,IB,IB4337,2023-10-24 19:45,N/A,N/A,MTY,2023-10-24 21:27,N/A,N/A,scheduled,,
MIA,IB,IB4326,2023-10-24 19:45,N/A,N/A,BNA,2023-10-24 21:16,N/A,N/A,scheduled,,
MIA,AA,AA3756,2023-10-24 19:45,N/A,N/A,MTY,2023-10-24 21:27,N/A,N/A,scheduled,,
MIA,B6,B64157,2023-10-24 19:46,N/A,N/A,JFK,2023-10-24 23:00,N/A,N/A,scheduled,,
MIA,AA,AA2571,2023-10-24 19:46,N/A,N/A,PHL,2023-10-24 22:45,N/A,N/A,scheduled,,
MIA,MH,MH9437,2023-10-24 19:46,N/A,N/A,JFK,2023-10-24 23:00,N/A,N/A,scheduled,,
MIA,QR,QR2433,2023-10-24 19:46,N/A,N/A,PHL,2023-10-24 22:45,N/A,N/A,scheduled,,
MIA,G3,G36157,2023-10-24 19:46,N/A,N/A,JFK,2023-10-24 23:00,N/A,N/A,scheduled,,
MIA,BA,BA5004,2023-10-24 19:46,N/A,N/A,PHL,2023-10-24 22:45,N/A,N/A,scheduled,,
MIA,AA,AA1922,2023-10-24 19:46,N/A,N/A,JFK,2023-10-24 23:00,N/A,N/A,scheduled,,
MIA,BA,BA4966,2023-10-24 19:46,N/A,N/A,JFK,2023-10-24 23:00,N/A,N/A,scheduled,,
MIA,G3,G36240,2023-10-24 19:46,N/A,N/A,PHL,2023-10-24 22:45,N/A,N/A,scheduled,,
MIA,QR,QR2348,2023-10-24 19:48,N/A,N/A,ATL,2023-10-24 21:56,N/A,N/A,scheduled,,
MIA,AA,AA1006,2023-10-24 19:48,N/A,N/A,ATL,2023-10-24 21:56,N/A,N/A,scheduled,,
MIA,IB,IB4046,2023-10-24 19:48,N/A,N/A,ATL,2023-10-24 21:56,N/A,N/A,scheduled,,
MIA,G3,G36035,2023-10-24 19:48,N/A,N/A,ATL,2023-10-24 21:56,N/A,N/A,scheduled,,
MIA,GF,GF6563,2023-10-24 19:48,N/A,N/A,ATL,2023-10-24 21:56,N/A,N/A,scheduled,,
MIA,AA,AA2075,2023-10-24 19:50,N/A,N/A,LAX,2023-10-24 22:48,N/A,N/A,scheduled,,
MIA,BA,BA4989,2023-10-24 19:50,N/A,N/A,MCO,2023-10-24 21:16,N/A,N/A,scheduled,,
MIA,IB,IB4474,2023-10-24 19:50,N/A,N/A,MCO,2023-10-24 21:16,N/A,N/A,scheduled,,
MIA,GF,GF4117,2023-10-24 19:50,N/A,N/A,MCO,2023-10-24 21:16,N/A,N/A,scheduled,,
MIA,CX,CX7543,2023-10-24 19:50,N/A,N/A,LAX,2023-10-24 22:48,N/A,N/A,scheduled,,
MIA,MQ,MQ3754,2023-10-24 19:50,N/A,N/A,GSO,2023-10-24 22:13,N/A,N/A,scheduled,,
MIA,AA,AA1192,2023-10-24 19:50,N/A,N/A,MCO,2023-10-24 21:16,N/A,N/A,scheduled,,
MIA,QF,QF3038,2023-10-24 19:50,N/A,N/A,LAX,2023-10-24 22:48,N/A,N/A,scheduled,,
MIA,TN,TN1361,2023-10-24 19:50,N/A,N/A,LAX,2023-10-24 22:48,N/A,N/A,scheduled,,
MIA,AA,AA3754,2023-10-24 19:50,N/A,N/A,GSO,2023-10-24 22:13,N/A,N/A,scheduled,,
MIA,MH,MH9378,2023-10-24 19:50,N/A,N/A,LAX,2023-10-24 22:48,N/A,N/A,scheduled,,
MIA,QR,QR2390,2023-10-24 19:50,N/A,N/A,GSO,2023-10-24 22:13,N/A,N/A,scheduled,,
MIA,G3,G36331,2023-10-24 19:50,N/A,N/A,MCO,2023-10-24 21:16,N/A,N/A,scheduled,,
MIA,G3,G36368,2023-10-24 19:50,N/A,N/A,LAX,2023-10-24 22:48,N/A,N/A,scheduled,,
MIA,QR,QR9033,2023-10-24 19:50,N/A,N/A,MCO,2023-10-24 21:16,N/A,N/A,scheduled,,
MIA,B6,B62886,2023-10-24 19:57,N/A,N/A,LAX,2023-10-24 22:49,N/A,N/A,scheduled,,
MIA,HA,HA2375,2023-10-24 19:57,N/A,N/A,LAX,2023-10-24 22:49,N/A,N/A,scheduled,,
MIA,TP,TP4584,2023-10-24 19:57,N/A,N/A,LAX,2023-10-24 22:49,N/A,N/A,scheduled,,
MIA,AA,AA2578,2023-10-24 19:58,N/A,N/A,SAN,2023-10-24 22:43,N/A,N/A,scheduled,,
MIA,AS,AS6078,2023-10-24 19:58,N/A,N/A,SAN,2023-10-24 22:43,N/A,N/A,scheduled,,
MIA,QR,QR2456,2023-10-24 19:58,N/A,N/A,SAN,2023-10-24 22:43,N/A,N/A,scheduled,,
MIA,G3,G36262,2023-10-24 19:58,N/A,N/A,SAN,2023-10-24 22:43,N/A,N/A,scheduled,,
MIA,WN,WN3701,2023-10-24 20:00,N/A,N/A,BWI,2023-10-24 22:35,N/A,N/A,scheduled,,
MIA,AA,AA1246,2023-10-24 20:02,N/A,N/A,YYZ,2023-10-24 23:29,N/A,N/A,scheduled,,
MIA,AA,AA2702,2023-10-24 19:24,2023-10-24 20:07,N/A,YUL,2023-10-24 22:56,2023-10-24 23:43,N/A,scheduled,43,47
MIA,DL,DL5969,2023-10-24 20:10,N/A,N/A,LHR,2023-10-25 10:10,N/A,N/A,scheduled,,
MIA,G3,G36436,2023-10-24 20:10,N/A,N/A,PHX,2023-10-24 22:18,N/A,N/A,scheduled,,
MIA,AM,AM7657,2023-10-24 20:10,N/A,N/A,LHR,2023-10-25 10:10,N/A,N/A,scheduled,,
MIA,VS,VS118,2023-10-24 20:10,N/A,N/A,LHR,2023-10-25 10:10,N/A,N/A,scheduled,,
MIA,AF,AF9909,2023-10-24 20:10,N/A,N/A,LHR,2023-10-25 10:10,N/A,N/A,scheduled,,
MIA,IB,IB4902,2023-10-24 20:10,N/A,N/A,PHX,2023-10-24 22:18,N/A,N/A,scheduled,,
MIA,SQ,SQ2528,2023-10-24 20:10,N/A,N/A,LHR,2023-10-25 10:10,N/A,N/A,scheduled,,
MIA,QR,QR2484,2023-10-24 20:10,N/A,N/A,PHX,2023-10-24 22:18,N/A,N/A,scheduled,,
MIA,KL,KL2517,2023-10-24 20:10,N/A,N/A,LHR,2023-10-25 10:10,N/A,N/A,scheduled,,
MIA,AA,AA397,2023-10-24 20:10,N/A,N/A,PHX,2023-10-24 22:18,N/A,N/A,scheduled,,
MIA,DL,DL2602,2023-10-24 20:11,N/A,N/A,RDU,2023-10-24 22:23,N/A,N/A,scheduled,,
MIA,LA,LA7925,2023-10-24 20:11,N/A,N/A,RDU,2023-10-24 22:23,N/A,N/A,scheduled,,
MIA,VS,VS3039,2023-10-24 20:11,N/A,N/A,RDU,2023-10-24 22:23,N/A,N/A,scheduled,,
MIA,QR,QR2438,2023-10-24 20:12,N/A,N/A,PIT,2023-10-24 23:02,N/A,N/A,scheduled,,
MIA,AA,AA1200,2023-10-24 20:12,N/A,N/A,PIT,2023-10-24 23:02,N/A,N/A,scheduled,,
MIA,NK,NK3163,2023-10-24 20:15,N/A,N/A,DFW,2023-10-24 22:30,N/A,N/A,scheduled,,
MIA,VS,VS6780,2023-10-24 20:20,N/A,N/A,CDG,2023-10-25 11:20,N/A,N/A,scheduled,,
MIA,KL,KL2145,2023-10-24 20:20,N/A,N/A,CDG,2023-10-25 11:20,N/A,N/A,scheduled,,
MIA,DL,DL6057,2023-10-24 20:20,N/A,N/A,GRU,2023-10-25 05:35,N/A,N/A,scheduled,,
MIA,JJ,JJ8191,2023-10-24 20:20,N/A,N/A,GRU,2023-10-25 05:35,N/A,N/A,scheduled,,
MIA,AF,AF99,2023-10-24 20:20,N/A,N/A,CDG,2023-10-25 11:20,N/A,N/A,scheduled,,
MIA,LA,LA8191,2023-10-24 20:20,N/A,N/A,GRU,2023-10-25 05:35,N/A,N/A,scheduled,,
MIA,DL,DL8345,2023-10-24 20:20,N/A,N/A,CDG,2023-10-25 11:20,N/A,N/A,scheduled,,
MIA,AA,AA2232,2023-10-24 20:26,N/A,N/A,DCA,2023-10-24 23:01,N/A,N/A,scheduled,,
MIA,G3,G36128,2023-10-24 20:26,N/A,N/A,DCA,2023-10-24 23:01,N/A,N/A,scheduled,,
MIA,VS,VS2096,2023-10-24 20:30,N/A,N/A,MCO,2023-10-24 21:36,N/A,N/A,scheduled,,
MIA,AA,AA1389,2023-10-24 20:30,N/A,N/A,LGA,2023-10-24 23:30,N/A,N/A,scheduled,,
MIA,G3,G36222,2023-10-24 20:30,N/A,N/A,LGA,2023-10-24 23:30,N/A,N/A,scheduled,,
MIA,,,2023-10-24 20:30,N/A,N/A,CHO,N/A,N/A,N/A,scheduled,,
MIA,AR,AR7072,2023-10-24 20:30,N/A,N/A,MCO,2023-10-24 21:36,N/A,N/A,scheduled,,
MIA,B6,B64194,2023-10-24 20:30,N/A,N/A,LGA,2023-10-24 23:30,N/A,N/A,scheduled,,
MIA,DL,DL1211,2023-10-24 20:30,N/A,N/A,MCO,2023-10-24 21:36,N/A,N/A,scheduled,,
MIA,LA,LA6229,2023-10-24 20:30,N/A,N/A,MCO,2023-10-24 21:36,N/A,N/A,scheduled,,
MIA,DL,DL1204,2023-10-24 20:32,N/A,N/A,BOS,2023-10-24 23:56,N/A,N/A,scheduled,,
MIA,AA,AA1222,2023-10-24 20:32,N/A,N/A,IND,2023-10-24 23:21,N/A,N/A,scheduled,,
MIA,QR,QR2396,2023-10-24 20:32,N/A,N/A,IND,2023-10-24 23:21,N/A,N/A,scheduled,,
MIA,LA,LA7955,2023-10-24 20:32,N/A,N/A,BOS,2023-10-24 23:56,N/A,N/A,scheduled,,
MIA,B6,B65573,2023-10-24 20:35,N/A,N/A,DOH,2023-10-25 17:40,N/A,N/A,scheduled,,
MIA,MH,MH9086,2023-10-24 20:35,N/A,N/A,DOH,2023-10-25 17:40,N/A,N/A,scheduled,,
MIA,UL,UL3518,2023-10-24 20:35,N/A,N/A,DOH,2023-10-25 17:40,N/A,N/A,scheduled,,
MIA,AA,AA8137,2023-10-24 20:35,N/A,N/A,DOH,2023-10-25 17:40,N/A,N/A,scheduled,,
MIA,AS,AS5814,2023-10-24 20:35,N/A,N/A,DOH,2023-10-25 17:40,N/A,N/A,scheduled,,
MIA,WY,WY6060,2023-10-24 20:35,N/A,N/A,DOH,2023-10-25 17:40,N/A,N/A,scheduled,,
MIA,QR,QR778,2023-10-24 20:35,N/A,N/A,DOH,2023-10-25 17:40,N/A,N/A,scheduled,,
MIA,WB,WB1082,2023-10-24 20:35,N/A,N/A,DOH,2023-10-25 17:40,N/A,N/A,scheduled,,
MIA,AM,AM413,2023-10-24 20:39,N/A,N/A,MEX,2023-10-24 22:20,N/A,N/A,scheduled,,
MIA,AR,AR7442,2023-10-24 20:39,N/A,N/A,MEX,2023-10-24 22:20,N/A,N/A,scheduled,,
MIA,DL,DL7943,2023-10-24 20:39,N/A,N/A,MEX,2023-10-24 22:20,N/A,N/A,scheduled,,
MIA,VS,VS7584,2023-10-24 20:39,N/A,N/A,MEX,2023-10-24 22:20,N/A,N/A,scheduled,,
MIA,QR,QR2372,2023-10-24 20:41,N/A,N/A,DEN,2023-10-24 23:07,N/A,N/A,scheduled,,
MIA,AA,AA1629,2023-10-24 20:41,N/A,N/A,DEN,2023-10-24 23:07,N/A,N/A,scheduled,,
MIA,G3,G36174,2023-10-24 20:41,N/A,N/A,DEN,2023-10-24 23:07,N/A,N/A,scheduled,,
MIA,NK,NK3150,2023-10-24 20:45,N/A,N/A,PHL,2023-10-24 23:40,N/A,N/A,scheduled,,
MIA,G3,G36178,2023-10-24 20:55,N/A,N/A,TPA,2023-10-24 21:57,N/A,N/A,scheduled,,
MIA,AA,AA1921,2023-10-24 20:55,N/A,N/A,TPA,2023-10-24 21:57,N/A,N/A,scheduled,,
MIA,B6,B62594,2023-10-24 20:55,N/A,N/A,EWR,2023-10-24 23:55,N/A,N/A,scheduled,,
MIA,QR,QR2266,2023-10-24 20:55,N/A,N/A,TPA,2023-10-24 21:57,N/A,N/A,scheduled,,
MIA,IB,IB4480,2023-10-24 20:55,N/A,N/A,TPA,2023-10-24 21:57,N/A,N/A,scheduled,,
MIA,TP,TP4552,2023-10-24 20:55,N/A,N/A,EWR,2023-10-24 23:55,N/A,N/A,scheduled,,
MIA,UL,UL2011,2023-10-24 21:00,N/A,N/A,LHR,2023-10-25 10:40,N/A,N/A,scheduled,,
MIA,LY,LY8015,2023-10-24 21:00,N/A,N/A,LHR,2023-10-25 10:40,N/A,N/A,scheduled,,
MIA,AA,AA1690,2023-10-24 21:00,N/A,N/A,MSP,2023-10-24 23:59,N/A,N/A,scheduled,,
MIA,QR,QR2406,2023-10-24 21:00,N/A,N/A,LHR,2023-10-25 10:40,N/A,N/A,scheduled,,
MIA,QR,QR2417,2023-10-24 21:00,N/A,N/A,MSP,2023-10-24 23:59,N/A,N/A,scheduled,,
MIA,AA,AA1054,2023-10-24 21:00,N/A,N/A,BOS,2023-10-25 00:20,N/A,N/A,scheduled,,
MIA,B6,B64059,2023-10-24 21:00,N/A,N/A,BOS,2023-10-25 00:20,N/A,N/A,scheduled,,
MIA,BA,BA1500,2023-10-24 21:00,N/A,N/A,LHR,2023-10-25 10:40,N/A,N/A,scheduled,,
MIA,AY,AY4081,2023-10-24 21:00,N/A,N/A,LHR,2023-10-25 10:40,N/A,N/A,scheduled,,
MIA,AA,AA56,2023-10-24 21:00,N/A,N/A,LHR,2023-10-25 10:40,N/A,N/A,scheduled,,
MIA,G3,G36162,2023-10-24 21:00,N/A,N/A,BOS,2023-10-25 00:20,N/A,N/A,scheduled,,
MIA,IB,IB4317,2023-10-24 21:00,N/A,N/A,LHR,2023-10-25 10:40,N/A,N/A,scheduled,,
MIA,GF,GF6741,2023-10-24 21:00,N/A,N/A,LHR,2023-10-25 10:40,N/A,N/A,scheduled,,
MIA,G3,G36361,2023-10-24 21:03,N/A,N/A,JFK,2023-10-25 00:07,N/A,N/A,scheduled,,
MIA,AA,AA634,2023-10-24 21:03,N/A,N/A,JFK,2023-10-25 00:07,N/A,N/A,scheduled,,
MIA,QR,QR9249,2023-10-24 21:03,N/A,N/A,JFK,2023-10-25 00:07,N/A,N/A,scheduled,,
MIA,JL,JL7471,2023-10-24 21:03,N/A,N/A,JFK,2023-10-25 00:07,N/A,N/A,scheduled,,
MIA,CX,CX7507,2023-10-24 21:03,N/A,N/A,JFK,2023-10-25 00:07,N/A,N/A,scheduled,,
MIA,MH,MH9488,2023-10-24 21:03,N/A,N/A,JFK,2023-10-25 00:07,N/A,N/A,scheduled,,
MIA,B6,B64057,2023-10-24 21:03,N/A,N/A,JFK,2023-10-25 00:07,N/A,N/A,scheduled,,
MIA,BA,BA4938,2023-10-24 21:03,N/A,N/A,JFK,2023-10-25 00:07,N/A,N/A,scheduled,,
MIA,MQ,MQ3312,2023-10-24 21:05,N/A,N/A,CLE,2023-10-25 00:16,N/A,N/A,scheduled,,
MIA,SQ,SQ6298,2023-10-24 21:05,N/A,N/A,IST,2023-10-25 15:30,N/A,N/A,scheduled,,
MIA,TK,TK78,2023-10-24 21:05,N/A,N/A,IST,2023-10-25 15:30,N/A,N/A,scheduled,,
MIA,PK,PK5078,2023-10-24 21:05,N/A,N/A,IST,2023-10-25 15:30,N/A,N/A,scheduled,,
MIA,QR,QR9020,2023-10-24 21:05,N/A,N/A,CLE,2023-10-25 00:16,N/A,N/A,scheduled,,
MIA,AA,AA3312,2023-10-24 21:05,N/A,N/A,CLE,2023-10-25 00:16,N/A,N/A,scheduled,,
MIA,IB,IB4184,2023-10-24 19:30,2023-10-24 21:06,N/A,SFO,2023-10-24 22:54,2023-10-25 00:38,N/A,scheduled,96,104
